item_id,original_name,approved_name,aliases,approval_policy,approved_at,source_url
4453,三角幼狮兽卡片,希斯利安卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4453/cRO
4454,巴希莉名片1,瓦尔基里名片 1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4454/cRO
4455,巴希莉名片2,瓦尔基里名片 2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4455/cRO
4456,尼德霍格幻影卡,尼德霍格幻影卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4456/cRO
4457,夜胜魔卡片,纳户特基格卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4457/cRO
4458,杜尼尔卡片,杜内尔卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4458/cRO
4459,刷尾负鼠卡片,拉塔卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4459/cRO
4461,妣拉卡片,费尔拉卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4461/cRO
4462,硬石猛玛卡片,硬石猛犸卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4462/cRO
4463,三角狂狮兽卡片,三角兽卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4463/cRO
4464,阿吾诺耶卡片,阿乌奴艾卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4464/cRO
4465,法那特卡片,法恩特卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4465/cRO
4466,眼魔首领卡片,大眼怪首领卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4466/cRO
4467,重金属波利卡片,矿石波利卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4467/cRO
4468,黑暗捕虫堇妖卡片,黑暗捕虫堇卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4468/cRO
4471,暴躁龙蛋卡片,飞龙蛋卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4471/cRO
4472,钸镭巨石怪卡片,石锤巨人卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4472/cRO
4474,扎古丹卡片,扎库坦卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4474/cRO
4475,恶精灵矿石卡片,钴矿石魔卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4475/cRO
4476,捕虫堇妖卡片,捕虫堇卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4476/cRO
4477,地狱阿修罗机械战士卡片,地狱机械战士卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4477/cRO
4480,封印齐尔-D-01卡片,封印基尔-D-01卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4480/cRO
4482,封印暗●剑士赛尼亚卡片,封印暗●剑士赛尼亚卡片,封印闇●剑士 赛尼亚卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4482/cRO
4485,封印幽暗梦魇卡片,封印影魔卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4485/cRO
4491,封印暗●神射手 迪文卡片,封印暗●神射手 迪文卡片,封印闇●神射手 迪文卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4491/cRO
4501,封印暗●神官 玛嘉雷特卡片,封印暗●神官 玛嘉雷特卡片,封印闇●神官 玛嘉雷特卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4501/cRO
4502,封印暗●神工匠 哈沃得卡片,封印暗●神工匠 哈沃得卡片,封印闇●神工匠 哈沃得卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4502/cRO
4521,赛杜拉卡片,塞杜拉卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4521/cRO
4534,章鱼大王卡片,狂暴章鱼卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4534/cRO
4535,封印巴基力 兰特克力斯卡片,封印瓦尔基里 兰特克力斯卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4535/cRO
4539,封印堕落大神官 悉潘卡片,封印堕落的大神官卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4539/cRO
4541,封印暗●超魔导师 凯特莉娜卡片,封印暗●超魔导师 凯特莉娜卡片,封印闇●超魔导师 凯特莉娜卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4541/cRO
4548,强化火蜥蝪卡片,强化火蜥蜴卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4548/cRO
4550,强化弓箭手监护人怪物卡片,强化弓箭手监护人魔物卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4550/cRO
4560,暗●搞笑艺人 雅欧帕奇尔卡片,暗●搞笑艺人 雅欧帕奇尔卡片,闇●搞笑艺人 雅欧帕奇尔卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4560/cRO
4561,暗●智者 西里亚卡片,暗●智者 西里亚卡片,闇●智者 西里亚卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4561/cRO
4562,暗●武术宗师 陈理欧卡片,暗●武术宗师 陈理欧卡片,闇●武术宗师 陈理欧卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4562/cRO
4563,暗●创造者 普拉梅姆卡片,暗●创造者 普拉梅姆卡片,闇●创造者 普拉梅姆卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4563/cRO
4564,暗●神行太保 科迪卡片,暗●神行太保 科迪卡片,闇●神行太保 科迪卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4564/cRO
4565,暗●圣殿十字军 兰达卡片,暗●圣殿十字军 兰达卡片,闇●圣殿十字军 兰达卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4565/cRO
4566,暗●冷艳舞姬 特兰提尼卡片,暗●冷艳舞姬 特兰提尼卡片,闇●冷艳舞姬 特兰提尼卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4566/cRO
4567,暗●搞笑艺人卡片,暗●搞笑艺人卡片,闇●搞笑艺人卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4567/cRO
4568,暗●智者卡片,暗●智者卡片,闇●智者卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4568/cRO
4569,暗●武术宗师卡片,暗●武术宗师卡片,闇●武术宗师卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4569/cRO
4570,暗●创造者卡片,暗●创造者卡片,闇●创造者卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4570/cRO
4571,暗●神行太保卡片,暗●神行太保卡片,闇●神行太保卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4571/cRO
4572,暗●圣殿十字军卡片,暗●圣殿十字军卡片,闇●圣殿十字军卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4572/cRO
4573,暗●冷艳舞姬卡片,暗●冷艳舞姬卡片,闇●冷艳舞姬卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4573/cRO
4601,暗答莱尸卡片,暗答莱尸卡片,闇答莱尸卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4601/cRO
4602,觉醒暗答莱尸卡片,觉醒暗答莱尸卡片,觉醒闇答莱尸卡片,user_approved_chinese_variant_alias,2026-07-21,https://www.divine-pride.net/database/item/4602/cRO
4608,白色骑士团卡片,白骑士团卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4608/cRO
4640,冰狼卡片,极冻战狼卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4640/cRO
4662,大型蛋黄波利卡片,巨型蛋黄波利卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4662/cRO
4671,暗●妖术师 西里亚卡片,暗●妖术师 西里亚卡片,闇·元素使 西里亚卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4671/cRO
4672,暗●修罗 陈理欧卡片,暗●修罗 陈理欧卡片,闇·修罗 陈理欧卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4672/cRO
4673,暗●宫廷乐师 雅欧帕奇尔卡片,暗●宫廷乐师 雅欧帕奇尔卡片,闇·宫廷乐师 雅欧帕奇尔卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4673/cRO
4674,暗●十字斩首者  艾勒梅斯卡片,暗●十字斩首者  艾勒梅斯卡片,闇·十字切割者 艾勒梅斯卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4674/cRO
4675,暗●大主教 玛嘉雷特卡片,暗●大主教 玛嘉雷特卡片,闇·大主教 玛嘉雷特卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4675/cRO
4676,暗●游侠 迪文卡片,暗●游侠 迪文卡片,闇·游侠 迪文卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4676/cRO
4677,暗●机械工匠 哈沃得卡片,暗●机械工匠 哈沃得卡片,闇·机匠 哈沃得卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4677/cRO
4678,暗●咒术士 凯特莉娜卡片,暗●咒术士 凯特莉娜卡片,闇·大法师 凯特莉娜卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4678/cRO
4679,暗●卢恩骑士 赛依连卡片,暗●卢恩骑士 赛依连卡片,闇·符文骑士 赛依连卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4679/cRO
4680,暗●皇家禁卫队 兰达卡片,暗●皇家禁卫队 兰达卡片,闇·皇家卫士 兰达卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4680/cRO
4681,暗●基因学者 普拉梅姆卡片,暗●基因学者 普拉梅姆卡片,闇·基因学者 普拉梅姆卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4681/cRO
4682,暗●魅影追踪者 科迪卡片,暗●魅影追踪者 科迪卡片,闇·逐影 科迪卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4682/cRO
4683,暗●浪姬舞者 特兰提尼卡片,暗●浪姬舞者 特兰提尼卡片,闇·漫游舞者 特兰提尼卡片,user_approved_chinese_variant_alias,2026-07-22,https://www.divine-pride.net/database/item/4683/cRO
4684,真●十字斩首者卡片,真·十字切割者卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4684/cRO
4685,真●大主教卡片,真·大主教卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4685/cRO
4686,真●咒术士卡片,真·大法师卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4686/cRO
4687,真●游侠卡片,真·游侠卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4687/cRO
4688,真●机械工匠卡片,真·机匠卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4688/cRO
4689,真●卢恩骑士卡片,真·符文骑士卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4689/cRO
4690,真●皇家禁卫队卡片,真·皇家卫士卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4690/cRO
4691,真●基因学者卡片,真·基因学者卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4691/cRO
4692,真●妖术师卡片,真·元素使卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4692/cRO
4693,真●修罗卡片,真·修罗卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4693/cRO
4694,真●魅影追踪者卡片,真·逐影卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4694/cRO
4695,真●浪姬舞者卡片,真·漫游舞者卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4695/cRO
4696,真●宫廷乐师卡片,真·宫廷乐师卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4696/cRO
4697,查理斯顿卡片,查尔斯顿卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4697/cRO
4699,变异机械人卡片,变异机器人卡片,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4699/cRO
4766,对全阶级的物理伤害+2%。,全阶级物理伤害+2%,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4766/cRO
4767,对全阶级的物理伤害+3%。,全阶级物理伤害+3%,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4767/cRO
4803,治愈Lv.1,治愈Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4803/cRO
4804,圣堂Lv.1,圣堂Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4804/cRO
4805,大主教Lv.1,大主教Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4805/cRO
4808,斗志Lv.4,斗志Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4808/cRO
4809,斗志Lv.3,斗志Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4809/cRO
4810,斗志Lv.2,斗志Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4810/cRO
4811,斗志Lv.1,斗志Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4811/cRO
4812,魔力Lv.4,魔力Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4812/cRO
4813,魔力Lv.3,魔力Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4813/cRO
4814,魔力Lv.2,魔力Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4814/cRO
4815,魔力Lv.1,魔力Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4815/cRO
4816,尖锐Lv.3,尖锐Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4816/cRO
4817,尖锐Lv.2,尖锐Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4817/cRO
4818,尖锐Lv.1,尖锐Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4818/cRO
4819,对全阶级的物理伤害+1%。,全阶级物理伤害+1%,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4819/cRO
4820,斗志Lv.5,斗志Lv5,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4820/cRO
4821,斗志Lv.6,斗志Lv6,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4821/cRO
4822,斗志Lv.7,斗志Lv7,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4822/cRO
4823,斗志Lv.8,斗志Lv8,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4823/cRO
4824,斗志Lv.9,斗志Lv9,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4824/cRO
4825,斗志Lv.10,斗志Lv10,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4825/cRO
4826,魔力Lv.5,魔力Lv5,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4826/cRO
4827,魔力Lv.6,魔力Lv6,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4827/cRO
4828,魔力Lv.7,魔力Lv7,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4828/cRO
4829,魔力Lv.8,魔力Lv8,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4829/cRO
4830,魔力Lv.9,魔力Lv9,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4830/cRO
4831,魔力Lv.10,魔力Lv10,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4831/cRO
4832,名弓Lv.1,名弓Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4832/cRO
4833,名弓Lv.2,名弓Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4833/cRO
4834,名弓Lv.3,名弓Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4834/cRO
4835,名弓Lv.4,名弓Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4835/cRO
4836,名弓Lv.5,名弓Lv5,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4836/cRO
4837,名弓Lv.6,名弓Lv6,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4837/cRO
4838,名弓Lv.7,名弓Lv7,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4838/cRO
4839,名弓Lv.8,名弓Lv8,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4839/cRO
4840,名弓Lv.9,名弓Lv9,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4840/cRO
4841,名弓Lv.10,名弓Lv10,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4841/cRO
4843,尖锐Lv.4,尖锐Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4843/cRO
4844,尖锐Lv.5,尖锐Lv5,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4844/cRO
4846,钟爱一生石,充满爱的石头,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4846/cRO
4847,情人魔法石,充满魔法的石头,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4847/cRO
4848,Immuned Lv.1,免疫Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4848/cRO
4849,Cranial Lv.1,头盖形Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4849/cRO
4850,大主教Lv.2,大主教Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4850/cRO
4851,大主教Lv.3,大主教Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4851/cRO
4852,大主教Lv.4,大主教Lv5,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4852/cRO
4863,致命Lv.1,致命Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4863/cRO
4864,致命Lv.2,致命Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4864/cRO
4865,致命Lv.3,致命Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4865/cRO
4866,致命Lv.4,致命Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4866/cRO
4869,攻击后延迟Lv.1,攻击后延迟Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4869/cRO
4872,攻击后延迟Lv.2,攻击后延迟Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4872/cRO
4873,攻击后延迟Lv.3,攻击后延迟Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4873/cRO
4881,攻击后延迟Lv.4,攻击后延迟Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4881/cRO
4882,对全种族的物理伤害+1%。,对全种族的物理伤害+1%,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4882/cRO
4885,咒语1,咒语Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4885/cRO
4886,咒语2,咒语Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4886/cRO
4887,咒语3,咒语Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4887/cRO
4888,咒语4,咒语Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4888/cRO
4889,咒语5,咒语Lv5,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4889/cRO
4926,暴击Lv.1,暴击Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4926/cRO
4933,无属性抗性Lv.1,无属性抗性Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4933/cRO
4934,无属性抗性Lv.2,无属性抗性Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4934/cRO
4935,无属性抗性Lv.3,无属性抗性Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4935/cRO
4939,暴击Lv.2,暴击Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4939/cRO
4940,暴击Lv.3,暴击Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4940/cRO
4941,暴击Lv.4,暴击Lv4,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4941/cRO
4942,流溢Lv.1,流溢Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4942/cRO
4943,流溢Lv.2,流溢Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4943/cRO
4944,流溢Lv.3,流溢Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4944/cRO
4945,节约Lv.1,节约Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4945/cRO
4946,节约Lv.2,节约Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4946/cRO
4947,节约Lv.3,节约Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4947/cRO
4948,技能后延迟Lv.1,技能后延迟Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4948/cRO
4949,技能后延迟Lv.2,技能后延迟Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4949/cRO
4950,技能后延迟Lv.3,技能后延迟Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4950/cRO
4970,属性附魔_火,属性附魔 火,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4970/cRO
4971,属性附魔_水,属性附魔 水,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4971/cRO
4972,属性附魔_地,属性附魔 地,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4972/cRO
4973,属性附魔_风,属性附魔 风,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4973/cRO
4974,抗性附魔_火,抗性附魔 火,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4974/cRO
4975,抗性附魔_水,抗性附魔 水,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4975/cRO
4976,抗性附魔_地,抗性附魔 地,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4976/cRO
4977,抗性附魔_风,抗性附魔 风,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4977/cRO
4978,恢复附魔_101,恢复附魔 101,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4978/cRO
4979,恢复附魔_102,恢复附魔 102,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4979/cRO
4980,恢复附魔_201,恢复附魔 201,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4980/cRO
4981,恢复附魔_202,恢复附魔 202,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4981/cRO
4982,辅助附魔_STR,辅助附魔 STR,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4982/cRO
4983,辅助附魔_INT,辅助附魔 INT,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4983/cRO
4984,辅助附魔_DEF,辅助附魔 DEF,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4984/cRO
4985,辅助附魔_完全回避,辅助附魔 完全回避,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4985/cRO
4986,辅助附魔_攻击,辅助附魔 攻击,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4986/cRO
4987,辅助附魔_魔法,辅助附魔 魔法,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4987/cRO
4988,辅助附魔_MHP,辅助附魔 MHP,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4988/cRO
4989,辅助附魔_MSP,辅助附魔 MSP,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4989/cRO
4990,辅助附魔_冰冻,辅助附魔 冰冻,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4990/cRO
4991,辅助附魔_ASPD,辅助附魔 ASPD,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4991/cRO
4994,力量尼夫Lv.1,力量之石Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4994/cRO
4995,力量尼夫Lv.2,力量之石Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4995/cRO
4996,力量尼夫Lv.3,力量之石Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4996/cRO
4997,敏捷尼夫Lv.1,敏捷之石Lv1,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4997/cRO
4998,敏捷尼夫Lv.2,敏捷之石Lv2,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4998/cRO
4999,敏捷尼夫Lv.3,敏捷之石Lv3,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/4999/cRO
5033,貍猫帽,狸猫帽,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/5033/cRO
5043,歌剧之魂面具,歌剧之魂假面,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/5043/cRO
5054,卡滋爆米花假发,卡兹爆米花假发帽,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/5054/cRO
5069,狐狸面具,狐狸假面,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/5069/cRO
5107,吐司,土司,,user_approved_simplified_chinese,2026-07-21,https://www.divine-pride.net/database/item/5107/cRO
